genome	dnaG	gyrB	rpoB	u_dnaG	u_gyrB	u_rpoB	n_dnaG	n_gyrB	n_rpoB	rho	ab	filter.min.ab	domain	phylum	class	order	family	genus	species	mgyg	num.anno	redundant	nice_name	nr	nice.species
GUT_GENOME215793	GUT_GENOME215793_00718	GUT_GENOME215793_01706	GUT_GENOME215793_01335	0.0876881508661568	0.128377078657677	0.233963807194743	2	6	10	0.679633639694636	0.150009678906192	FALSE	Bacteria	Firmicutes	Bacilli	ML615J-28	CAG-313	CAG-313		MGYG-HGUT-03230	1063	TRUE	CAG-313 sp. (Bacilli class)	FALSE	CAG-313 sp.
GUT_GENOME112856	GUT_GENOME112856_00337	GUT_GENOME112856_00442	GUT_GENOME112856_01451	0.960650226542446	0.819394531931505	1.81490305438153	55	50	106	0.746239166409569	1.19831593761849	FALSE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp003447235	MGYG-HGUT-01866	1062	TRUE	Prevotella sp.	FALSE	Prevotella sp.
GUT_GENOME222315	GUT_GENOME222315_01738	GUT_GENOME222315_00913	GUT_GENOME222315_00222	0.0213999446046382	0.0200806519184834	0.0435649372918433	0	0	0	0.6738806848744	0.028348511271655	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	CAG-272	CAG-448	CAG-448 sp003150135	MGYG-HGUT-03306	1058	TRUE	CAG-448 sp003150135 (Oscillospirales order)	FALSE	CAG-448 sp.
GUT_GENOME026187	GUT_GENOME026187_00147	GUT_GENOME026187_00128	GUT_GENOME026187_01039	0.00906829417018157	0.0109456910304805	0.0378840761986277	0	0	1	0.625327787664388	0.0192993537997633	FALSE	Bacteria	Firmicutes_A	Clostridia	4C28d-15	CAG-727	UBA10281		MGYG-HGUT-00734	1051	TRUE	UBA10281 sp. (Clostridia class)	FALSE	UBA10281 sp.
GUT_GENOME201393	GUT_GENOME201393_02133	GUT_GENOME201393_00782	GUT_GENOME201393_01636	0.116062726158518	0.255587397191496	0.6345309631311	2	12	31	0.713875160453792	0.335393695493705	FALSE	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	CAG-196	CAG-196 sp002102975	MGYG-HGUT-03077	1050	TRUE	CAG-196 sp002102975 (Gastranaerophilaceae family)	FALSE	CAG-196 sp.
GUT_GENOME105321	GUT_GENOME105321_00225	GUT_GENOME105321_01072	GUT_GENOME105321_01519	0.157608206543069	0.471083763218658	1.34348638220369	0	12	66	0.679811429071374	0.657392783988472	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	Eubacterium_R sp000434995	MGYG-HGUT-01737	1042	TRUE	Eubacterium_R sp.	FALSE	Eubacterium sp.
GUT_GENOME277187	GUT_GENOME274749_00642	GUT_GENOME274749_01453	GUT_GENOME277187_00874	0.0113464688817032	0.0566985353843664	0.0475334845173159	0	1	1	0.657997512068253	0.0385261629277952	FALSE	Bacteria	Firmicutes	Bacilli	RFN20	CAG-449	CAG-449		MGYG-HGUT-04488	1042	TRUE	CAG-449 sp. (Bacilli class)	FALSE	CAG-449 sp.
GUT_GENOME148897	GUT_GENOME148897_01809	GUT_GENOME148897_01167	GUT_GENOME148897_01324	0.489823285666313	0.5211893075036	0.640947836784251	24	23	40	0.722565165703086	0.550653476651388	FALSE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-279	CAG-279 sp000437795	MGYG-HGUT-02556	1041	TRUE	CAG-279 sp000437795 (Muribaculaceae family)	FALSE	CAG-279 sp.
GUT_GENOME252799	GUT_GENOME246297_00583	GUT_GENOME202124_00132	GUT_GENOME049730_00958	2.38859127645385	3.58315351650662	11.1839675378849	129	205	730	0.862126643113109	5.71857077694846	TRUE	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella aerofaciens_F	MGYG-HGUT-03982	1040	TRUE	Collinsella aerofaciens_F	FALSE	C. aerofaciens F
GUT_GENOME256593	GUT_GENOME256593_00668	GUT_GENOME256593_00014	GUT_GENOME222558_00217	0.0494427744789227	0.10516823318442	0.128929031210779	0	0	0	0.687347593113508	0.0945133462913739	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Angelakisella		MGYG-HGUT-04111	1033	TRUE	Angelakisella sp.	FALSE	Angelakisella sp.
GUT_GENOME089014	GUT_GENOME089014_00085	GUT_GENOME089014_00546	GUT_GENOME089014_01284	0.00701816502555356	0.00957653233781844	0.00532953946431222	0	0	0	0.662045333785767	0.00730807894256141	FALSE	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	CAG-1427	CAG-1427 sp000434775	MGYG-HGUT-01167	1030	TRUE	CAG-1427 sp000434775 (Eggerthellaceae family)	FALSE	CAG-1427 sp.
GUT_GENOME180274	GUT_GENOME180274_01284	GUT_GENOME180274_00932	GUT_GENOME176098_01131	0.143833141900609	0.97679009740483	7.59689681145838	1	22	597	0.565829080021457	2.90584001692127	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83	CAG-83 sp000431575	MGYG-HGUT-02926	1026	TRUE	CAG-83 sp000431575 (Oscillospiraceae family)	FALSE	CAG-83 sp.
GUT_GENOME175792	GUT_GENOME175792_01102	GUT_GENOME175792_01203	GUT_GENOME175792_00004	0.0037973774110808	0.00791990557840882	0.0187792052056709	0	0	1	0.643366252734584	0.0101654960650535	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	RF32	CAG-239	CAG-495		MGYG-HGUT-02873	1025	TRUE	CAG-495 sp. (Alphaproteobacteria class)	FALSE	CAG-495 sp.
GUT_GENOME142525	GUT_GENOME142525_00691	GUT_GENOME142525_00152	GUT_GENOME231685_00327	0.318420573390498	2.6971308528824	12.5959353938043	6	171	533	0.662008116412588	5.20382894002573	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium bifidum	MGYG-HGUT-02396	1016	TRUE	Bifidobacterium bifidum	FALSE	B. bifidum
GUT_GENOME122905	GUT_GENOME087393_00476	GUT_GENOME257298_01409	GUT_GENOME122905_00755	0.0402416105222581	0.0434011698148368	0.10885931728402	0	0	0	0.686625015758933	0.064167365873705	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA738		MGYG-HGUT-02036	1015	TRUE	UBA738 sp. (Oscillospiraceae family)	FALSE	UBA738 sp.
GUT_GENOME219388	GUT_GENOME219388_01552	GUT_GENOME219388_01083	GUT_GENOME009639_00423	0.00821867350207932	0.156451502445337	0.963407573301114	0	3	60	0.62534395339884	0.376025916416177	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269		MGYG-HGUT-03284	1011	TRUE	CAG-269 sp. (Clostridia class)	FALSE	CAG-269 sp.
GUT_GENOME239670	GUT_GENOME239670_00943	GUT_GENOME096478_00005	GUT_GENOME239670_01703	0.824996442747416	10.330123206766	26.7824738260201	34	506	818	0.646927392183542	12.6458644918445	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudocatenulatum	MGYG-HGUT-03683	1009	TRUE	Bifidobacterium pseudocatenulatum	FALSE	B. pseudocatenulatum
GUT_GENOME019375	GUT_GENOME019375_00194	GUT_GENOME019375_01531	GUT_GENOME105321_01519	0.551100900052785	0.894905897801271	1.34348638220369	14	42	66	0.710633119851211	0.929831060019249	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	Eubacterium_R sp000436835	MGYG-HGUT-00646	1005	TRUE	Eubacterium_R sp.	FALSE	Eubacterium sp.
GUT_GENOME284580	GUT_GENOME284580_00118	GUT_GENOME284580_01595	GUT_GENOME284580_00750	0.101865624804843	0.278182877314087	0.609541628151777	4	17	35	0.698705875954419	0.329863376756902	FALSE	Bacteria	Firmicutes	Bacilli	Acholeplasmatales	CAG-307	CAG-307	CAG-307 sp001916215	MGYG-HGUT-04600	1003	TRUE	CAG-307 sp001916215 (Acholeplasmatales order)	FALSE	CAG-307 sp.
GUT_GENOME286320	GUT_GENOME286320_01559	GUT_GENOME286320_00177	GUT_GENOME286320_00490	0.0553297780968374	0.0873216831928901	0.173736741284344	1	4	8	0.684149693547793	0.105462734191357	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	RF32	CAG-239	CAG-495	CAG-495 sp000432275	MGYG-HGUT-04639	1001	TRUE	CAG-495 sp000432275 (Alphaproteobacteria class)	FALSE	CAG-495 sp.
GUT_GENOME152230	GUT_GENOME152230_00512	GUT_GENOME152230_01569	GUT_GENOME152230_01178	0.00901398519691773	0.0426875458232221	0.189647201002504	0	0	10	0.662196419046948	0.0804495773408813	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-492	CAG-492 sp000434015	MGYG-HGUT-02583	990	TRUE	CAG-492 sp000434015 (Clostridia class)	FALSE	CAG-492 sp.
GUT_GENOME244134	GUT_GENOME092727_00561	GUT_GENOME065655_01546	GUT_GENOME244134_00099	0.0322322476496621	0.0473504827801265	0.11876705144544	2	3	7	0.643279025234283	0.0661165939584095	FALSE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas uenonis	MGYG-HGUT-03790	984	TRUE	Porphyromonas uenonis	FALSE	P. uenonis
GUT_GENOME119528	GUT_GENOME119528_00116	GUT_GENOME119528_01416	GUT_GENOME119528_01069	0.00908267401576078	0.0114294868585371	0.0281336884330305	0	0	0	0.652118271926365	0.0162152831024428	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	RF32	CAG-239	CAG-495		MGYG-HGUT-01985	982	TRUE	CAG-495 sp. (Alphaproteobacteria class)	FALSE	CAG-495 sp.
GUT_GENOME232438	GUT_GENOME232438_00985	GUT_GENOME232438_01004	GUT_GENOME232438_01368	0.0040928545105164	0.00086141754052773	0.00524388261974247	0	0	0	0.64187541495833	0.0033993848902622	FALSE	Bacteria	Firmicutes_A	Clostridia	4C28d-15	CAG-727	UBA10281		MGYG-HGUT-03410	978	TRUE	UBA10281 sp. (Clostridia class)	FALSE	UBA10281 sp.
GUT_GENOME273584	GUT_GENOME281065_01431	GUT_GENOME281065_00635	GUT_GENOME281065_00398	0.00735975813565839	0.00541407965661925	0.00610186367852593	0	0	0	0.642996460831342	0.00629190049026786	FALSE	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales				MGYG-HGUT-04416	974	TRUE	Gastranaerophilales order microbe	FALSE	
GUT_GENOME096937	GUT_GENOME255225_00850	GUT_GENOME263846_01148	GUT_GENOME202428_00227	2.07462669951553	7.58012588361277	17.6562751142075	107	469	1324	0.533144034889976	9.10367589911193	TRUE	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella		MGYG-HGUT-01573	973	TRUE	Collinsella sp.	FALSE	Collinsella sp.
GUT_GENOME044529	GUT_GENOME044529_01387	GUT_GENOME044529_01656	GUT_GENOME044529_00044	0.00478957680326146	0.0430706796985988	0.313222512454341	0	0	20	0.6200716423266	0.1203609229854	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269		MGYG-HGUT-00903	967	TRUE	CAG-269 sp. (Clostridia class)	FALSE	CAG-269 sp.
GUT_GENOME067489	GUT_GENOME067489_00790	GUT_GENOME067489_01323	GUT_GENOME067489_01777	0.466644184523023	0.709645975967196	0.93332313722128	5	25	47	0.784857241668406	0.7032044325705	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-217	CAG-217 sp000436335	MGYG-HGUT-01029	967	TRUE	CAG-217 sp000436335 (Acutalibacteraceae family)	FALSE	CAG-217 sp.
GUT_GENOME009737	GUT_GENOME009737_00697	GUT_GENOME009737_00031	GUT_GENOME009737_01276	0.0140412923121511	0.0490449967608549	0.0899487757964474	0	0	2	0.668726982368463	0.0510116882898178	FALSE	Bacteria	Firmicutes_A	Clostridia	4C28d-15	CAG-727	UBA7597		MGYG-HGUT-00429	965	TRUE	UBA7597 sp. (Clostridia class)	FALSE	UBA7597 sp.
GUT_GENOME155267	GUT_GENOME155267_01206	GUT_GENOME155267_00630	GUT_GENOME155267_00226	0.106441456051589	0.106633746511697	0.487879172352156	4	4	24	0.697652410406844	0.233651458305147	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	RF32	CAG-239	CAG-495	CAG-495 sp001917125	MGYG-HGUT-02616	965	TRUE	CAG-495 sp001917125 (Alphaproteobacteria class)	FALSE	CAG-495 sp.
GUT_GENOME196000	GUT_GENOME019343_00817	GUT_GENOME210626_00434	GUT_GENOME196106_01605	0.223038569746719	5.32476859938895	4.99038484318871	8	320	309	0.575913034036361	3.51273067077479	FALSE	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella		MGYG-HGUT-03027	963	TRUE	Collinsella sp.	FALSE	Collinsella sp.
GUT_GENOME026080	GUT_GENOME020894_00330	GUT_GENOME164321_01405	GUT_GENOME049452_00276	0.29539069057362	0.331758433658851	1.04047607459655	9	4	68	0.637578549382747	0.55587506627634	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-245		MGYG-HGUT-00732	961	TRUE	CAG-245 sp. (Clostridia class)	FALSE	CAG-245 sp.
GUT_GENOME150720	GUT_GENOME150720_01360	GUT_GENOME150720_01151	GUT_GENOME140342_01325	0.739843540623903	1.53113399719371	2.24016338599604	36	112	148	0.75730188099508	1.50371364127122	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcus_E	Ruminococcus_E sp003526955	MGYG-HGUT-02570	959	TRUE	Ruminococcus_E sp.	FALSE	Ruminococcus sp.
GUT_GENOME030812	GUT_GENOME030812_00105	GUT_GENOME152049_01535	GUT_GENOME038048_00956	0.153989839913151	0.364007112822478	1.0867389282804	2	11	75	0.690461280303018	0.534911960338676	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269		MGYG-HGUT-00791	943	TRUE	CAG-269 sp. (Clostridia class)	FALSE	CAG-269 sp.
GUT_GENOME274150	GUT_GENOME274150_00377	GUT_GENOME274150_00955	GUT_GENOME274150_00730	0.0113011703814105	0.00785033586078674	0.0217382943173753	0	0	0	0.647340492372173	0.0136299335198575	FALSE	Bacteria	Firmicutes	Bacilli	RFN20	CAG-826	CAG-826	CAG-826 sp000437235	MGYG-HGUT-04425	941	TRUE	CAG-826 sp000437235 (Bacilli class)	FALSE	CAG-826 sp.
GUT_GENOME009256	GUT_GENOME009256_01850	GUT_GENOME009256_01822	GUT_GENOME013062_01110	0.0695098694958184	0.131871399589757	0.547046491575018	3	7	37	0.641885990411888	0.249475920220198	FALSE	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	Zag111	Zag111 sp002102825	MGYG-HGUT-00410	937	TRUE	Zag111 sp002102825 (Gastranaerophilaceae family)	FALSE	Zag111 sp.
GUT_GENOME015836	GUT_GENOME015836_00256	GUT_GENOME015836_01571	GUT_GENOME012683_01064	0.0686971442263518	0.238698439992869	0.735140840934987	2	15	41	0.657255677871919	0.347512141718069	FALSE	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	Zag1	Zag1 sp001765415	MGYG-HGUT-00549	934	TRUE	Zag1 sp001765415 (Gastranaerophilaceae family)	FALSE	Zag1 sp.
GUT_GENOME258044	GUT_GENOME258044_00269	GUT_GENOME258044_01529	GUT_GENOME258044_01041	1.07987833503224	2.12518306641647	4.67049941367176	50	130	291	0.834887556120089	2.62518693837349	FALSE	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister invisus	MGYG-HGUT-04158	930	TRUE	Dialister invisus	FALSE	D. invisus
GUT_GENOME019015	GUT_GENOME019015_00570	GUT_GENOME024688_01123	GUT_GENOME245894_00274	0.0371131024483282	0.291866896287441	0.604252083043972	2	17	24	0.642460874787976	0.311077360593247	FALSE	Bacteria	Firmicutes_A	Clostridia	4C28d-15	CAG-917	CAG-475		MGYG-HGUT-00628	925	TRUE	CAG-475 sp. (Clostridia class)	FALSE	CAG-475 sp.
GUT_GENOME098331	GUT_GENOME098331_00681	GUT_GENOME098331_01156	GUT_GENOME098331_00651	0.00323171755246449	0.00208238334412364	0.0134803253346357	0	0	0	0.651888009095837	0.00626480874374128	FALSE	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister_A	Dialister_A pneumosintes	MGYG-HGUT-01613	919	TRUE	Dialister_A pneumosintes	FALSE	D. pneumosintes
GUT_GENOME281389	GUT_GENOME281389_00550	GUT_GENOME281389_01499	GUT_GENOME281389_01030	0.137998126425104	0.332194691343848	0.874483908045391	2	20	47	0.714077233513165	0.448225575271448	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	RF32	CAG-239	CAG-495	CAG-495 sp000436375	MGYG-HGUT-04533	915	TRUE	CAG-495 sp000436375 (Alphaproteobacteria class)	FALSE	CAG-495 sp.
GUT_GENOME059442	GUT_GENOME269522_00931	GUT_GENOME269522_01298	GUT_GENOME093113_01429	0.0714792814489678	0.113084618383928	1.14878492270901	1	2	72	0.648014051057971	0.444449607513969	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-354		MGYG-HGUT-00982	911	TRUE	CAG-354 sp. (Clostridia class)	FALSE	CAG-354 sp.
GUT_GENOME251083	GUT_GENOME251083_00295	GUT_GENOME251083_00372	GUT_GENOME251083_00298	1.30108426670736	3.07927987764935	5.60640496898745	22	174	417	0.904669620701488	3.32892303778139	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger sp003476825	MGYG-HGUT-03937	909	TRUE	Gemmiger sp.	FALSE	Gemmiger sp.
GUT_GENOME279989	GUT_GENOME279989_00895	GUT_GENOME279989_01063	GUT_GENOME008347_00969	0.0351628578615562	0.0865606827266301	0.279520563537667	1	7	21	0.645073824040494	0.133748034708618	FALSE	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	Zag111	Zag111 sp002103105	MGYG-HGUT-04518	908	TRUE	Zag111 sp002103105 (Gastranaerophilaceae family)	FALSE	Zag111 sp.
GUT_GENOME009762	GUT_GENOME009762_01166	GUT_GENOME009762_00672	GUT_GENOME009762_00614	0.0664043468246391	0.0209807109158509	0.0690730782202889	0	0	0	0.679845036629278	0.0521527119869263	FALSE	Bacteria	Firmicutes	Bacilli	RFN20	CAG-288	CAG-288	CAG-288 sp000437395	MGYG-HGUT-00431	907	TRUE	CAG-288 sp000437395 (Bacilli class)	FALSE	CAG-288 sp.
GUT_GENOME121515	GUT_GENOME121515_01065	GUT_GENOME121515_00615	GUT_GENOME121515_01416	0.0686222823832513	0.12666408280688	0.498374572042395	0	5	30	0.705272143725346	0.231220312410842	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	RF32	CAG-239	51-20	51-20 sp001917175	MGYG-HGUT-02021	896	TRUE	51-20 sp001917175 (Alphaproteobacteria class)	FALSE	51-20 sp.
GUT_GENOME119779	GUT_GENOME119779_00845	GUT_GENOME252578_01447	GUT_GENOME252578_00022	0.00572290765395215	0.0334898735039821	0.800228326350478	0	0	44	0.607206513456314	0.279813702502804	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269		MGYG-HGUT-01989	891	TRUE	CAG-269 sp. (Clostridia class)	FALSE	CAG-269 sp.
GUT_GENOME260425	GUT_GENOME260425_00263	GUT_GENOME260425_01193	GUT_GENOME260425_01137	0.116575785348886	0.131805753391596	0.634721753498542	2	2	46	0.699960682916582	0.294367764079675	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-492	CAG-492 sp000434335	MGYG-HGUT-04237	887	TRUE	CAG-492 sp000434335 (Clostridia class)	FALSE	CAG-492 sp.
GUT_GENOME013138	GUT_GENOME020894_00839	GUT_GENOME013138_00836	GUT_GENOME013138_01155	0.0103760380228668	0.0961076176650256	0.0656337225737324	0	1	0	0.639795658278042	0.0573724594205416	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269		MGYG-HGUT-00494	886	TRUE	CAG-269 sp. (Clostridia class)	FALSE	CAG-269 sp.
GUT_GENOME272985	GUT_GENOME272985_01436	GUT_GENOME272985_00286	GUT_GENOME272985_00469	0.0141072035432331	0.119579396322428	0.229791026908355	0	4	10	0.607734245348046	0.121159208924672	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269		MGYG-HGUT-04405	886	TRUE	CAG-269 sp. (Clostridia class)	FALSE	CAG-269 sp.
GUT_GENOME014725	GUT_GENOME014725_01290	GUT_GENOME014725_01222	GUT_GENOME014725_00051	0.303738820602821	0.280325203149003	0.546654129832437	11	6	31	0.751064517274928	0.376906051194754	FALSE	Bacteria	Firmicutes_A	Clostridia	Christensenellales	CAG-138	PeH17	PeH17 sp000435055	MGYG-HGUT-00530	884	TRUE	PeH17 sp000435055 (Christensenellales order)	FALSE	PeH17 sp.
GUT_GENOME251277	GUT_GENOME251277_01235	GUT_GENOME013138_00836	GUT_GENOME009639_00423	0.0378506004836886	0.0961076176650256	0.963407573301114	0	1	60	0.636690571897764	0.365788597149943	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	CAG-269 sp001916055	MGYG-HGUT-03942	882	TRUE	CAG-269 sp001916055 (Clostridia class)	FALSE	CAG-269 sp.
GUT_GENOME106243	GUT_GENOME106243_00316	GUT_GENOME106243_01476	GUT_GENOME106243_00107	0.00684001655395534	0.0371242800107656	0.132984395637492	0	0	8	0.618829226755453	0.0589828974007377	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-245		MGYG-HGUT-01755	881	TRUE	CAG-245 sp. (Clostridia class)	FALSE	CAG-245 sp.
GUT_GENOME278353	GUT_GENOME278353_00948	GUT_GENOME278353_00296	GUT_GENOME278353_01401	0.0450933385873517	0.06249267031513	0.0598856393191622	1	2	1	0.680918644161741	0.055823882740548	FALSE	Bacteria	Firmicutes	Bacilli	RFN20	CAG-288	CAG-345	CAG-345 sp000433315	MGYG-HGUT-04498	880	TRUE	CAG-345 sp000433315 (Bacilli class)	FALSE	CAG-345 sp.
GUT_GENOME265996	GUT_GENOME265996_00919	GUT_GENOME265996_00447	GUT_GENOME265996_00639	0.00678823215407826	0.0100347068835115	0.297297711927451	0	0	22	0.630210072933324	0.104706883655014	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508			MGYG-HGUT-04311	877	TRUE	Clostridia class microbe	FALSE	
GUT_GENOME259948	GUT_GENOME259948_00843	GUT_GENOME259948_00752	GUT_GENOME050033_00196	0.0152076914883354	0.0306790561704918	0.164191465680226	0	0	3	0.672655335806412	0.0700260711130177	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269		MGYG-HGUT-04222	873	TRUE	CAG-269 sp. (Clostridia class)	FALSE	CAG-269 sp.
GUT_GENOME269072	GUT_GENOME164321_01471	GUT_GENOME164321_01405	GUT_GENOME049452_00276	0.247228937859695	0.331758433658851	1.04047607459655	2	4	68	0.756576640857909	0.539821148705032	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-245		MGYG-HGUT-04350	871	TRUE	CAG-245 sp. (Clostridia class)	FALSE	CAG-245 sp.
GUT_GENOME275519	GUT_GENOME275519_00508	GUT_GENOME275519_01248	GUT_GENOME275519_00901	0.18580333738767	0.2214003143928	0.179709728456307	6	8	7	0.699671148892365	0.195637793412259	FALSE	Bacteria	Firmicutes	Bacilli	ML615J-28	CAG-313	CAG-313	CAG-313 sp003539625	MGYG-HGUT-04451	856	TRUE	CAG-313 sp003539625 (Bacilli class)	FALSE	CAG-313 sp.
GUT_GENOME024688	GUT_GENOME024688_00048	GUT_GENOME024688_01123	GUT_GENOME245894_00274	0.16922078479437	0.291866896287441	0.604252083043972	10	17	24	0.652724957114417	0.355113254708594	FALSE	Bacteria	Firmicutes_A	Clostridia	4C28d-15	CAG-917	CAG-475	CAG-475 sp000434435	MGYG-HGUT-00705	848	TRUE	CAG-475 sp000434435 (Clostridia class)	FALSE	CAG-475 sp.
GUT_GENOME277835	GUT_GENOME277835_01109	GUT_GENOME277835_00082	GUT_GENOME277835_00191	0.0340733261891795	0.324244186574324	0.719789907784692	1	12	37	0.707394204364552	0.359369140182732	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	CAG-269 sp000437215	MGYG-HGUT-04494	845	TRUE	CAG-269 sp000437215 (Clostridia class)	FALSE	CAG-269 sp.
GUT_GENOME008063	GUT_GENOME008063_00582	GUT_GENOME008063_00916	GUT_GENOME008063_00124	0.00759623040820586	0.151647373240349	0.555821892787752	0	3	28	0.632674027688489	0.238355165478769	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-273	CAG-273 sp003507395	MGYG-HGUT-00372	845	TRUE	CAG-273 sp003507395 (Clostridia class)	FALSE	CAG-273 sp.
GUT_GENOME007879	GUT_GENOME007879_00922	GUT_GENOME007879_00614	GUT_GENOME007879_00641	0.00448270267960972	0.223737099714022	0.843577085255655	0	5	62	0.624729004730245	0.357265629216429	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269		MGYG-HGUT-00365	844	TRUE	CAG-269 sp. (Clostridia class)	FALSE	CAG-269 sp.
GUT_GENOME252369	GUT_GENOME014238_00174	GUT_GENOME102756_01361	GUT_GENOME014238_00841	0.1481434494984	0.296047768116439	0.745243637843348	7	14	45	0.679011186152069	0.396478285152729	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-452		MGYG-HGUT-03974	843	TRUE	CAG-452 sp. (Clostridia class)	FALSE	CAG-452 sp.
GUT_GENOME266586	GUT_GENOME266586_01148	GUT_GENOME266586_01438	GUT_GENOME266586_01073	1.44613930633795	2.0022544766232	2.30232789387509	92	137	156	0.809588459593492	1.91690722561208	TRUE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-180	CAG-180 sp000432435	MGYG-HGUT-04323	841	FALSE	CAG-180 sp000432435 (Acutalibacteraceae family)	TRUE	CAG-180 sp.
GUT_GENOME082367	GUT_GENOME082367_00345	GUT_GENOME082367_00223	GUT_GENOME082367_01421	0.0299553407518765	0.324132067644862	1.40863399309467	0	15	81	0.717818975249574	0.587573800497136	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	CAG-269 sp000431335	MGYG-HGUT-01110	839	TRUE	CAG-269 sp000431335 (Clostridia class)	FALSE	CAG-269 sp.
GUT_GENOME258656	GUT_GENOME258656_00806	GUT_GENOME258656_00694	GUT_GENOME265996_00639	0.00477771969127552	0.0441442384410734	0.297297711927451	0	0	22	0.646613466629552	0.1154065566866	FALSE	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508			MGYG-HGUT-04178	835	TRUE	Clostridia class microbe	FALSE	
